input_doi,matched_doi,confidence,matched_doi_type,matched_in_openalex
10.48550/arxiv.1307.8240,10.1109/ita.2013.6502960,0.9853,proceedings-article,FALSE
10.48550/arxiv.2203.02010,10.1117/12.2605762,1,proceedings-article,TRUE
10.48550/arxiv.2106.13959,10.1007/s10618-022-00898-1,0.9437,journal-article,FALSE
10.48550/arxiv.2405.20987,10.1109/issc61953.2024.10603268,1,proceedings-article,TRUE
10.48550/arxiv.1112.4220,10.1166/qm.2013.1044,0.9476,journal-article,FALSE
10.48550/arxiv.2210.11606,10.22323/1.430.0025,1,proceedings-article,TRUE
10.48550/arxiv.2203.16789,10.1103/physrevb.106.054108,0.9353,journal-article,FALSE
10.48550/arxiv.1610.00765,10.4000/ijcol.424,1,journal-article,TRUE
10.48550/arxiv.2108.12306,10.1016/j.spl.2021.109300,1,journal-article,TRUE
10.48550/arxiv.1310.4839,10.1364/oe.21.030243,1,journal-article,TRUE
10.48550/arxiv.1608.06708,10.1017/s0004972716001362,1,journal-article,TRUE
10.48550/arxiv.math-ph/0510042,10.1007/bf00047031,0.8534,journal-article,FALSE
10.48550/arxiv.1011.2993,10.22323/1.110.0091,1,proceedings-article,TRUE
10.48550/arxiv.2307.12320,10.1016/j.aop.2024.169694,1,journal-article,TRUE
10.48550/arxiv.1411.6415,10.1002/mana.201800237,0.8958,journal-article,FALSE
10.48550/arxiv.2112.06740,10.1103/physrevc.105.l041302,1,journal-article,TRUE
10.48550/arxiv.math/0607617,10.1016/j.spa.2006.09.012,0.9454,journal-article,FALSE
10.48550/arxiv.0810.3866,10.22323/1.066.0221,0.9861,proceedings-article,FALSE
10.48550/arxiv.2207.04958,10.1145/3555623,1,journal-article,FALSE
10.48550/arxiv.1905.08134,10.1063/1.5143120,0.9627,journal-article,FALSE
10.48550/arxiv.1707.02087,10.18287/1613-0073-2017-1904-254-262,1,proceedings-article,TRUE
10.48550/arxiv.math/0702459,10.1016/j.crma.2007.06.017,1,journal-article,TRUE
10.48550/arxiv.1605.08969,10.1109/glocom.2016.7841710,0.9365,proceedings-article,FALSE
10.48550/arxiv.2002.00803,10.1088/1751-8121/aba861,1,journal-article,TRUE
10.48550/arxiv.2304.12606,10.1109/itw61385.2024.10806956,0.91,proceedings-article,FALSE
10.48550/arxiv.2309.11225,10.3847/1538-4365/ad0645,0.9939,journal-article,TRUE
10.48550/arxiv.1110.1526,10.1039/c2sm25778e,1,journal-article,TRUE
10.48550/arxiv.2004.09677,10.24963/ijcai.2022/484,0.9617,proceedings-article,FALSE
10.48550/arxiv.1602.04835,10.1109/isit.2016.7541495,1,proceedings-article,TRUE
10.48550/arxiv.2408.14001,10.1609/aaai.v39i20.35429,1,journal-article,FALSE
10.48550/arxiv.1209.3312,10.1109/jstsp.2013.2261277,1,journal-article,TRUE
10.48550/arxiv.2004.02811,10.1007/s11854-022-0226-3,1,journal-article,TRUE
10.48550/arxiv.2310.14370,10.1103/physreve.111.l053401,1,journal-article,TRUE
10.48550/arxiv.2103.05160,10.1109/icse-companion52605.2021.00133,1,proceedings-article,TRUE
10.48550/arxiv.1901.09791,10.1609/aaai.v33i01.33012189,1,journal-article,TRUE
10.48550/arxiv.2211.12189,10.1007/s00208-023-02730-7,1,journal-article,FALSE
10.48550/arxiv.1608.05820,10.1016/j.jnt.2016.09.025,1,journal-article,TRUE
10.48550/arxiv.2110.02611,10.1007/s12220-021-00857-0,1,journal-article,FALSE
10.48550/arxiv.0803.2358,10.1088/0953-4075/42/1/015502,0.8767,journal-article,FALSE
10.48550/arxiv.2206.08367,10.1109/cvpr52688.2022.02068,1,proceedings-article,TRUE
10.48550/arxiv.1604.03238,10.24330/ieja.504101,0.8746,journal-article,FALSE
10.48550/arxiv.2010.10616,10.1109/istc49272.2021.9594186,1,proceedings-article,TRUE
10.48550/arxiv.2303.03295,10.1109/tits.2024.3399112,1,journal-article,TRUE
10.48550/arxiv.1907.00821,10.1109/access.2020.2972076,1,journal-article,TRUE
10.48550/arxiv.2308.08520,10.1109/iccvw60793.2023.00038,1,proceedings-article,TRUE
10.48550/arxiv.2403.17929,10.1109/ijcnn60899.2024.10650793,1,proceedings-article,FALSE
10.48550/arxiv.1909.07886,10.1016/j.cam.2020.112917,1,journal-article,TRUE
10.48550/arxiv.2405.15526,10.1021/acscatal.4c07156,1,journal-article,FALSE
10.48550/arxiv.2310.15992,10.3847/psj/ad0729,0.9591,journal-article,TRUE
10.48550/arxiv.2006.05830,10.1017/prm.2020.75,1,journal-article,TRUE
10.48550/arxiv.1910.08901,10.1109/icme46284.2020.9102947,0.9773,proceedings-article,TRUE
10.48550/arxiv.2109.05079,10.1137/s0040585x97t990630,1,journal-article,TRUE
10.48550/arxiv.2305.14112,10.1103/physrevfluids.8.094606,1,journal-article,TRUE
10.48550/arxiv.1902.00430,10.1111/dpr.12498,1,journal-article,FALSE
10.48550/arxiv.2005.13702,10.1109/cvpr46437.2021.00780,1,proceedings-article,TRUE
10.48550/arxiv.1802.05581,10.1007/s10107-019-01452-6,1,journal-article,TRUE
10.48550/arxiv.1912.08259,10.1007/978-3-030-86337-1_15,1,book-chapter,TRUE
10.48550/arxiv.2405.00148,10.1287/opre.2020.0217,1,journal-article,TRUE
10.48550/arxiv.1911.10511,10.1109/tnnls.2021.3072950,0.9875,journal-article,TRUE
10.48550/arxiv.gr-qc/0009081,10.1111/1467-9213.00260,1,journal-article,TRUE
10.48550/arxiv.1510.08246,10.1007/s10444-016-9506-8,1,journal-article,TRUE
10.48550/arxiv.1411.1607,10.1137/141000671,0.9875,journal-article,TRUE
10.48550/arxiv.1803.11426,10.4064/bc115-6,1,journal-article,FALSE
10.48550/arxiv.1903.11576,10.1287/ijoo.2019.0032,0.9044,journal-article,FALSE
10.48550/arxiv.2401.17003,10.1088/1748-0221/19/07/p07018,1,journal-article,FALSE
10.48550/arxiv.1909.03872,10.1007/978-3-030-36412-0_5,1,book-chapter,TRUE
10.48550/arxiv.2307.07337,10.1007/s11075-023-01623-9,1,journal-article,FALSE
10.48550/arxiv.1704.01023,10.1007/978-3-319-57586-5_22,1,book-chapter,TRUE
10.48550/arxiv.0806.2375,10.3934/era.2008.15.52,0.8929,journal-article,FALSE
10.48550/arxiv.2109.03407,10.5070/c63362800,1,journal-article,TRUE
10.48550/arxiv.1401.8260,10.1007/s10801-014-0563-0,1,journal-article,FALSE
10.48550/arxiv.2103.02015,10.1109/embc48229.2022.9871086,0.9549,proceedings-article,FALSE
10.48550/arxiv.2209.06735,10.1145/3711922,0.9875,journal-article,FALSE
10.48550/arxiv.1709.02949,10.1007/s00030-018-0513-y,1,journal-article,FALSE
10.48550/arxiv.0901.3278,10.1080/03605300903473418,0.8544,journal-article,FALSE
10.48550/arxiv.1501.07771,10.1007/s11785-015-0493-4,0.9538,journal-article,FALSE
10.48550/arxiv.1301.3672,10.22323/1.171.0073,1,proceedings-article,TRUE
10.48550/arxiv.1701.03768,10.1016/j.tcs.2018.09.016,0.9937,journal-article,FALSE
10.48550/arxiv.1805.04655,10.18653/v1/p18-1255,1,proceedings-article,TRUE
10.48550/arxiv.1505.08098,10.1016/j.cviu.2016.01.003,0.9253,journal-article,FALSE
10.48550/arxiv.2312.12574,10.1609/aaai.v38i10.28967,1,journal-article,TRUE
10.48550/arxiv.2405.06793,10.1038/s41467-025-58325-0,1,journal-article,TRUE
10.48550/arxiv.2409.10723,10.1103/physrevx.15.021006,1,journal-article,FALSE
10.48550/arxiv.2405.03576,10.1007/s10468-025-10336-7,0.8765,journal-article,FALSE
10.48550/arxiv.2310.19134,10.1137/23m1620740,1,journal-article,FALSE
10.48550/arxiv.2108.01802,10.1109/iros51168.2021.9636276,1,proceedings-article,TRUE
10.48550/arxiv.2409.06527,10.1093/mnras/stae2694,0.9324,journal-article,FALSE
10.48550/arxiv.2402.10749,10.1098/rspa.2023.0789,1,journal-article,TRUE
10.48550/arxiv.1108.5243,10.1016/j.geomphys.2014.02.002,0.9875,journal-article,TRUE
10.48550/arxiv.1501.03908,10.1090/proc12755,1,journal-article,TRUE
10.48550/arxiv.1406.4103,10.1016/j.jde.2014.09.009,1,journal-article,TRUE
10.48550/arxiv.2312.17714,10.1134/s1063779624030249,1,journal-article,TRUE
10.48550/arxiv.2112.11918,10.1016/j.compgeo.2023.105458,1,journal-article,TRUE
10.48550/arxiv.1302.3859,10.1007/s00041-014-9347-0,1,journal-article,TRUE
10.48550/arxiv.cond-mat/9906058,10.1088/0305-4470/33/14/101,1,journal-article,TRUE
10.48550/arxiv.1712.00273,10.1512/iumj.2020.69.8000,0.9875,journal-article,TRUE
10.48550/arxiv.2312.14548,10.1109/lwc.2024.3394318,1,journal-article,TRUE
10.48550/arxiv.1912.07967,10.52547/jsri.16.2.535,0.9378,journal-article,FALSE
10.48550/arxiv.2311.02837,10.1109/twc.2024.3385530,1,journal-article,TRUE
10.48550/arxiv.2005.12796,10.1038/s41598-020-76400-y,1,journal-article,TRUE
10.48550/arxiv.math/0412204,10.1007/s00039-008-0655-x,0.9036,journal-article,TRUE
10.48550/arxiv.1206.5986,10.1109/tit.2014.2300092,1,journal-article,TRUE
10.48550/arxiv.1812.09514,10.1007/978-3-031-06685-6_11,0.975,book-chapter,FALSE
10.48550/arxiv.2004.06107,10.1007/978-3-030-50423-6_36,1,book-chapter,FALSE
10.48550/arxiv.1701.06646,10.1063/1.5017962,1,journal-article,TRUE
10.48550/arxiv.1801.04692,10.1117/12.2286785,1,proceedings-article,TRUE
10.48550/arxiv.2312.02598,10.1109/ispras60948.2023.10508177,1,proceedings-article,TRUE
10.48550/arxiv.1504.03754,10.1109/tnet.2017.2718021,1,journal-article,TRUE
10.48550/arxiv.1510.06007,10.1063/1.4953384,0.8813,journal-article,FALSE
10.48550/arxiv.2110.05199,10.1080/03461238.2021.1998921,1,journal-article,TRUE
10.48550/arxiv.1803.08558,10.1007/s00332-020-09620-1,0.9761,journal-article,FALSE
10.48550/arxiv.2112.03227,10.1109/lra.2022.3180108,1,journal-article,TRUE
10.48550/arxiv.2309.08493,10.1093/mnras/stad2875,1,journal-article,TRUE
10.48550/arxiv.2012.07912,10.1109/icra40945.2020.9197570,0.8717,proceedings-article,FALSE
10.48550/arxiv.1508.00804,10.3934/cpaa.2019020,0.975,journal-article,TRUE
10.48550/arxiv.2312.06337,10.1109/tai.2024.3445325,1,journal-article,TRUE
10.48550/arxiv.math/0110022,10.1007/s00039-002-8257-5,1,journal-article,TRUE
10.48550/arxiv.1805.03366,10.18653/v1/n18-1093,0.9704,proceedings-article,TRUE
10.48550/arxiv.2305.12696,10.18653/v1/2023.findings-emnlp.1020,1,proceedings-article,TRUE
10.48550/arxiv.1908.10084,10.18653/v1/d19-1410,1,proceedings-article,TRUE
10.48550/arxiv.2103.02773,10.37394/23206.2021.20.20,1,journal-article,TRUE
10.48550/arxiv.2109.00523,10.18653/v1/2021.emnlp-main.711,1,proceedings-article,TRUE
10.48550/arxiv.1912.11565,10.1145/2024156.2024191,0.875,proceedings-article,TRUE
10.48550/arxiv.2305.08918,10.1142/s0218271823410043,1,journal-article,TRUE
10.48550/arxiv.2406.02566,10.1109/taslpro.2025.3565216,1,journal-article,FALSE
10.48550/arxiv.2210.13553,10.1063/5.0134080,1,journal-article,TRUE
10.48550/arxiv.2209.11356,10.1109/cvprw59228.2023.00217,0.9755,proceedings-article,FALSE
10.48550/arxiv.1810.11314,10.1109/jstars.2018.2878608,1,journal-article,TRUE
10.48550/arxiv.2109.05815,10.18653/v1/2021.findings-emnlp.300,1,proceedings-article,TRUE
10.48550/arxiv.2108.08935,10.1115/1.4052571,1,journal-article,TRUE
10.48550/arxiv.2106.00917,10.1515/jiip-2021-0061,1,journal-article,TRUE
10.48550/arxiv.1103.0686,10.5121/ijdms.2011.3101,1,journal-article,TRUE
10.48550/arxiv.2008.13144,10.21437/interspeech.2020-2720,1,proceedings-article,TRUE
10.48550/arxiv.1504.02937,10.32917/hmj/1487991626,1,journal-article,TRUE
10.48550/arxiv.2012.03298,10.1109/iccv48922.2021.01531,1,proceedings-article,TRUE
10.48550/arxiv.1611.01278,10.1109/isit.2017.8006768,1,proceedings-article,TRUE
10.48550/arxiv.1007.2956,10.22323/1.120.0163,0.9374,proceedings-article,FALSE
10.48550/arxiv.1904.00168,10.1109/iccv.2019.01014,0.9895,proceedings-article,FALSE
10.48550/arxiv.1505.03924,10.1137/140981575,0.8785,journal-article,FALSE
10.48550/arxiv.2107.02882,10.1007/s00453-022-00965-5,1,journal-article,TRUE
10.48550/arxiv.1211.3918,10.1007/s00031-014-9285-6,1,journal-article,TRUE
10.48550/arxiv.1505.02789,10.1051/0004-6361/201425541,0.9858,journal-article,TRUE
10.48550/arxiv.2310.06342,10.1109/ijcnn60899.2024.10650201,0.8855,proceedings-article,FALSE
10.48550/arxiv.1710.08014,10.1109/iccv.2017.240,1,proceedings-article,TRUE
10.48550/arxiv.1001.1554,10.1007/s00208-011-0702-z,1,journal-article,TRUE
10.48550/arxiv.1409.6640,10.1007/s00493-018-3572-0,0.875,journal-article,TRUE
10.48550/arxiv.1508.04173,10.5486/pmd.2017.7689,1,journal-article,TRUE
10.48550/arxiv.1603.07907,10.1016/j.na.2017.01.012,1,journal-article,TRUE
10.48550/arxiv.2311.13959,10.1109/tpami.2024.3520899,1,journal-article,FALSE
10.48550/arxiv.1505.00102,10.1007/s00006-016-0709-3,1,journal-article,TRUE
10.48550/arxiv.1008.3125,10.1016/j.nonrwa.2011.06.015,1,journal-article,TRUE
10.48550/arxiv.cond-mat/0408391,10.1088/1367-2630/9/8/282,0.9375,journal-article,TRUE
10.48550/arxiv.1301.4044,10.1142/9789814623995_0227,0.9945,proceedings-article,FALSE
10.48550/arxiv.dg-ga/9606001,10.1007/s000390050014,1,journal-article,TRUE
10.48550/arxiv.0801.1522,10.3182/20080706-5-kr-1001.01477,0.9841,journal-article,TRUE
10.48550/arxiv.1705.06789,10.1007/s00208-022-02537-y,0.875,journal-article,TRUE
10.48550/arxiv.2104.06255,10.1190/segam2021-3581836.1,1,proceedings-article,TRUE
10.48550/arxiv.1904.05428,10.1080/00036811.2021.1895985,1,journal-article,TRUE
10.48550/arxiv.2306.06730,10.15559/23-vmsta231,1,journal-article,TRUE
10.48550/arxiv.2105.03571,10.18653/v1/2021.acl-long.193,1,proceedings-article,FALSE
10.48550/arxiv.1508.05460,10.1007/s00186-015-0528-7,1,journal-article,FALSE
10.48550/arxiv.1708.08622,10.2139/ssrn.3028488,1,journal-article,TRUE
10.48550/arxiv.2306.03271,10.1109/tbme.2025.3566995,1,journal-article,TRUE
10.48550/arxiv.math/0610468,10.4153/cmb-2010-008-4,0.862,journal-article,TRUE
10.48550/arxiv.0712.2602,10.4171/pm/1774,0.8826,journal-article,FALSE
10.48550/arxiv.1701.06248,10.1145/3087604.3087615,0.9959,proceedings-article,FALSE
10.48550/arxiv.2403.09866,10.1021/acsami.4c06081,0.9551,journal-article,FALSE
10.48550/arxiv.2211.12089,10.1016/j.iswa.2023.200183,1,journal-article,TRUE
10.48550/arxiv.0806.0777,10.1002/mana.200810234,0.851,journal-article,FALSE
10.48550/arxiv.1607.03036,10.1137/1.9781611974775.14,1,proceedings-article,TRUE
10.48550/arxiv.cond-mat/0008168,10.1140/epjd/e20020083,1,journal-article,TRUE
10.48550/arxiv.1503.05775,10.1007/s11071-016-2626-3,1,journal-article,TRUE
10.48550/arxiv.1910.11816,10.1007/s10801-021-01060-8,1,journal-article,FALSE
10.48550/arxiv.1911.01073,10.1080/10438599.2020.1769810,0.8768,journal-article,FALSE
10.48550/arxiv.1211.0337,10.1007/s12220-013-9423-8,1,journal-article,TRUE
10.48550/arxiv.2207.04536,10.21468/scipostphys.14.3.036,0.982,journal-article,TRUE
10.48550/arxiv.2205.09753,10.1109/tpami.2023.3298301,1,journal-article,TRUE
10.48550/arxiv.2405.01809,10.1109/csf61375.2024.00047,1,proceedings-article,FALSE
10.48550/arxiv.2304.04209,10.1039/d3mh00743j,0.948,journal-article,FALSE
10.48550/arxiv.2009.06464,10.1007/s00013-022-01817-y,0.9457,journal-article,FALSE
10.48550/arxiv.2210.14661,10.1109/icassp49357.2023.10096760,1,proceedings-article,TRUE
10.48550/arxiv.1705.10922,10.1186/s12859-019-2829-y,0.9775,journal-article,FALSE
10.48550/arxiv.2112.08976,10.22323/1.398.0444,1,proceedings-article,TRUE
10.48550/arxiv.2203.16579,10.22323/1.411.0054,0.9813,proceedings-article,TRUE
10.48550/arxiv.1608.00730,10.1017/s1471068416000284,1,journal-article,TRUE
10.48550/arxiv.1801.02812,10.1007/s00454-019-00104-y,1,journal-article,FALSE
10.48550/arxiv.1807.05641,10.1007/s00283-018-9837-z,1,journal-article,FALSE
10.48550/arxiv.1602.06468,10.1145/2939672.2939829,1,proceedings-article,FALSE
10.48550/arxiv.1706.06242,10.1007/s10476-019-0818-z,0.9046,journal-article,FALSE
10.48550/arxiv.2204.07978,10.1088/2058-6272/ac92cc,1,journal-article,TRUE
10.48550/arxiv.astro-ph/0107376,10.1046/j.1365-8711.2001.04825.x,0.8915,journal-article,FALSE
10.48550/arxiv.physics/0510169,10.1007/3-540-34523-x_14,1,book-chapter,FALSE
10.48550/arxiv.2107.09173,10.1016/j.jnt.2022.01.013,1,journal-article,TRUE
10.48550/arxiv.2412.10978,10.3390/bdcc9020023,0.9527,journal-article,FALSE
10.48550/arxiv.1911.06524,10.1007/978-3-030-53305-2_12,1,book-chapter,TRUE
10.48550/arxiv.1708.08844,10.1109/iccvw.2017.105,1,proceedings-article,TRUE
10.48550/arxiv.2102.04310,10.3389/frai.2021.682578,1,journal-article,TRUE
10.48550/arxiv.math/0005139,10.1007/10722028_2,0.9693,book-chapter,TRUE
10.48550/arxiv.math/0401131,10.1007/s00211-004-0517-x,1,journal-article,TRUE
10.48550/arxiv.2301.00419,10.1137/24m1631602,0.9728,journal-article,FALSE
10.48550/arxiv.2006.05005,10.1080/00036811.2020.1792447,1,journal-article,TRUE
10.48550/arxiv.2104.11613,10.1016/j.apal.2023.103246,0.9875,journal-article,TRUE
10.48550/arxiv.2205.02058,10.21437/interspeech.2022-10770,1,proceedings-article,TRUE
10.48550/arxiv.2411.11283,10.1109/icdm59182.2024.00098,1,proceedings-article,FALSE
10.48550/arxiv.math/9503212,10.1016/0167-7152(95)00096-8,1,journal-article,TRUE
10.48550/arxiv.quant-ph/0512126,10.1007/s10958-008-9120-5,0.8503,journal-article,FALSE
10.48550/arxiv.0704.1475,10.1016/j.spa.2008.06.001,0.9931,journal-article,TRUE
10.48550/arxiv.1610.08913,10.1090/tran/7684,0.9875,journal-article,TRUE
10.48550/arxiv.2203.01593,10.1016/j.neucom.2022.02.045,1,journal-article,TRUE
10.48550/arxiv.2404.18056,10.1007/s10231-025-01574-z,0.9635,journal-article,FALSE
10.48550/arxiv.2310.02418,10.1021/acs.jpcc.3c04836,0.9581,journal-article,FALSE
10.48550/arxiv.2212.07274,10.1088/1742-6596/2438/1/012119,1,journal-article,TRUE
10.48550/arxiv.astro-ph/9809343,10.1046/j.1365-8711.2000.03145.x,1,journal-article,TRUE
10.48550/arxiv.1903.06377,10.1007/s00209-021-02788-6,1,journal-article,TRUE
10.48550/arxiv.2310.09858,10.1109/vtc2024-spring62846.2024.10683304,1,proceedings-article,FALSE
10.48550/arxiv.2302.08918,10.1038/s41598-023-37303-w,1,journal-article,FALSE
10.48550/arxiv.2407.19293,10.1103/physrevlett.134.023804,0.9971,journal-article,TRUE
10.48550/arxiv.2205.08063,10.1109/tcns.2022.3226941,0.9934,journal-article,TRUE
10.48550/arxiv.2112.09489,10.1109/twc.2022.3187468,1,journal-article,TRUE
10.48550/arxiv.2501.10235,10.1609/aaai.v39i18.34136,1,journal-article,TRUE
10.48550/arxiv.1908.07260,10.1090/ecgd/346,1,journal-article,TRUE
10.48550/arxiv.1506.07543,10.1093/imanum/drv067,1,journal-article,TRUE
10.48550/arxiv.2205.10620,10.1109/wcnc55385.2023.10118792,1,proceedings-article,TRUE
10.48550/arxiv.1207.5637,10.1016/j.geomphys.2013.04.010,1,journal-article,TRUE
10.48550/arxiv.2501.06151,10.2352/ei.2025.37.12.hpci-177,1,journal-article,FALSE
10.48550/arxiv.1108.0321,10.1007/s00365-015-9288-0,0.9729,journal-article,FALSE
10.48550/arxiv.1707.06158,10.1007/s00365-017-9397-z,1,journal-article,TRUE
10.48550/arxiv.2304.03436,10.2139/ssrn.4410968,1,journal-article,TRUE
10.48550/arxiv.1604.04852,10.1007/s11045-018-0615-z,0.8673,journal-article,FALSE
10.48550/arxiv.1805.03646,10.3906/mat-1910-59,1,journal-article,FALSE
10.48550/arxiv.1901.10631,10.1007/s00454-022-00477-7,0.975,journal-article,TRUE
10.48550/arxiv.1906.07411,10.1007/s10474-020-01020-x,1,journal-article,TRUE
10.48550/arxiv.2301.09948,10.1029/2023ef003777,1,journal-article,TRUE
10.48550/arxiv.2311.08826,10.1007/s13160-024-00649-3,1,journal-article,FALSE
10.48550/arxiv.1412.4241,10.1214/14-bjps276,1,journal-article,TRUE
10.48550/arxiv.2109.04413,10.18653/v1/2021.findings-emnlp.294,1,proceedings-article,TRUE
10.48550/arxiv.2409.19895,10.1364/fio.2024.fm5b.6,0.8611,proceedings-article,FALSE
10.48550/arxiv.1710.05201,10.3389/fncom.2018.00109,0.8838,journal-article,FALSE
10.48550/arxiv.2104.00810,10.4171/jncg/491,1,journal-article,TRUE
10.48550/arxiv.1109.4222,10.4134/bkms.2012.49.5.1081,1,journal-article,TRUE
10.48550/arxiv.2111.11129,10.7557/18.6818,1,journal-article,TRUE
10.48550/arxiv.2211.11927,10.1016/j.jpaa.2023.107567,1,journal-article,TRUE
10.48550/arxiv.2204.11447,10.1145/3511808.3557312,1,proceedings-article,TRUE
10.48550/arxiv.0901.4240,10.1016/j.aim.2010.06.001,1,journal-article,TRUE
10.48550/arxiv.1207.6782,10.24033/asens.2213,1,journal-article,TRUE
10.48550/arxiv.1503.00055,10.4310/cag.2020.v28.n1.a4,0.875,journal-article,TRUE
10.48550/arxiv.2212.07180,10.1007/s00493-024-00102-6,1,journal-article,FALSE
10.48550/arxiv.math/0601455,10.1215/00127094-2008-020,1,journal-article,TRUE
10.48550/arxiv.2202.12511,10.1214/23-aos2275,1,journal-article,TRUE
10.48550/arxiv.1707.08023,10.1117/12.2258616,1,proceedings-article,TRUE
10.48550/arxiv.1506.04971,10.1007/978-3-319-22482-4_4,0.918,book-chapter,FALSE
10.48550/arxiv.1106.2698,10.1137/110837437,0.9776,journal-article,FALSE
10.48550/arxiv.2012.07064,10.1145/3437963.3441738,1,proceedings-article,TRUE
10.48550/arxiv.1901.01063,10.1007/s00605-020-01455-y,1,journal-article,TRUE
10.48550/arxiv.2401.16726,10.1109/itw61385.2024.10806919,1,proceedings-article,FALSE
10.48550/arxiv.physics/0603169,10.1002/pamm.200610293,0.9062,journal-article,FALSE
10.48550/arxiv.1808.10427,10.1007/978-981-13-2853-4_4,1,book-chapter,TRUE
10.48550/arxiv.2402.13863,10.1103/prxquantum.6.010357,1,journal-article,FALSE
10.48550/arxiv.2303.16794,10.1088/1751-8121/ad1b74,1,journal-article,TRUE
10.48550/arxiv.2303.16340,10.1109/jiot.2023.3327316,1,journal-article,TRUE
10.48550/arxiv.2310.02428,10.1039/d4dd00027g,1,journal-article,TRUE
10.48550/arxiv.0711.4949,10.4153/cmb-2011-082-4,0.8649,journal-article,TRUE
10.48550/arxiv.1901.03004,10.1364/qim.2019.t5a.46,0.8976,proceedings-article,FALSE
10.48550/arxiv.2406.10040,10.18653/v1/2024.semeval-1.184,1,proceedings-article,TRUE
10.48550/arxiv.astro-ph/9802177,10.1007/978-94-015-9139-3_19,1,book-chapter,FALSE
10.48550/arxiv.2401.17706,10.1145/3613905.3650875,1,proceedings-article,TRUE
10.48550/arxiv.2412.17873,10.1016/j.geomphys.2025.105489,1,journal-article,FALSE
10.48550/arxiv.1607.00681,10.1137/16m1083207,1,journal-article,TRUE
10.48550/arxiv.1704.05279,10.2478/tmmp-2019-0017,0.9816,journal-article,FALSE
10.48550/arxiv.1312.5173,10.1109/iwsda.2015.7458385,1,proceedings-article,TRUE
10.48550/arxiv.1501.00312,10.1214/16-aos1471,1,journal-article,TRUE
10.48550/arxiv.0908.3927,10.1512/iumj.2010.59.4144,1,journal-article,FALSE
10.48550/arxiv.0806.1925,10.1137/080726902,1,journal-article,TRUE
10.48550/arxiv.2210.12549,10.2139/ssrn.4255917,1,journal-article,TRUE
10.48550/arxiv.hep-ex/0507091,10.2172/15020183,0.875,report,TRUE
10.48550/arxiv.1901.05341,10.1109/pesgm40551.2019.8973714,1,proceedings-article,TRUE
10.48550/arxiv.2406.01700,10.1093/mnras/staf040,1,journal-article,TRUE
10.48550/arxiv.2212.11414,10.1145/3631972,1,journal-article,TRUE
10.48550/arxiv.1704.08835,10.1007/978-3-319-62127-2_19,1,book-chapter,TRUE
10.48550/arxiv.1502.03004,10.4310/jdg/1525399219,0.9875,journal-article,TRUE
10.48550/arxiv.1612.04357,10.1109/cvpr.2017.202,1,proceedings-article,TRUE
10.48550/arxiv.2407.15617,10.1007/978-3-031-73001-6_17,1,book-chapter,FALSE
10.48550/arxiv.2005.02849,10.1088/1367-2630/abcb2e,0.9711,journal-article,TRUE
10.48550/arxiv.2204.07157,10.1109/cvpr52688.2022.00265,1,proceedings-article,TRUE
10.48550/arxiv.1902.08263,10.1007/978-3-030-22196-6_33,1,book-chapter,TRUE
10.48550/arxiv.1711.01813,10.1109/twc.2017.2767030,0.9547,journal-article,TRUE
10.48550/arxiv.1101.0279,10.1007/s00205-012-0529-0,1,journal-article,TRUE
10.48550/arxiv.1203.3000,10.1007/s10958-010-0144-2,0.8624,journal-article,FALSE
10.48550/arxiv.1908.03402,10.18653/v1/w19-5417,1,proceedings-article,TRUE
10.48550/arxiv.1703.00238,10.1007/s00208-020-01962-1,0.9875,journal-article,FALSE
10.48550/arxiv.2407.03942,10.1609/aaai.v38i16.29768,0.8529,journal-article,FALSE
10.48550/arxiv.2003.09270,10.1039/d0sm00390e,1,journal-article,TRUE
10.48550/arxiv.1110.1446,10.1142/s0219498812500636,1,journal-article,TRUE
10.48550/arxiv.2104.05354,10.1017/jfm.2021.843,1,journal-article,TRUE
10.48550/arxiv.1402.7156,10.1016/j.mbs.2014.08.001,1,journal-article,TRUE
10.48550/arxiv.1906.00793,10.2514/6.2019-2983,1,proceedings-article,TRUE
10.48550/arxiv.2009.12465,10.3847/25c2cfeb.f51744bb,0.9972,journal-article,TRUE
10.48550/arxiv.1510.03344,10.1088/0953-2048/29/4/045005,0.9613,journal-article,TRUE
10.48550/arxiv.1812.05389,10.2991/jase.d.190131.001,1,journal-article,TRUE
10.48550/arxiv.2310.11923,10.18653/v1/2023.blackboxnlp-1.11,1,proceedings-article,TRUE
10.48550/arxiv.1711.11202,10.1016/j.ffa.2018.08.008,0.9414,journal-article,TRUE
10.48550/arxiv.2405.00545,10.1109/isit57864.2024.10619705,1,proceedings-article,TRUE
10.48550/arxiv.2212.12112,10.2514/1.j063004,1,journal-article,TRUE
10.48550/arxiv.2404.03406,10.1007/jhep12(2024)171,1,journal-article,FALSE
10.48550/arxiv.2010.10412,10.11159/icsta21.001,0.9167,proceedings-article,TRUE
10.48550/arxiv.2405.12284,10.1051/0004-6361/202348991,0.965,journal-article,TRUE
10.48550/arxiv.1512.00490,10.1109/icc.2016.7510793,1,proceedings-article,TRUE
10.48550/arxiv.1310.4663,10.4064/sm224-3-1,1,journal-article,TRUE
10.48550/arxiv.2211.00987,10.1145/3635154,1,journal-article,TRUE
10.48550/arxiv.2112.14616,10.32614/rj-2023-016,1,journal-article,TRUE
10.48550/arxiv.2307.15201,10.1126/science.adj9587,0.9138,journal-article,TRUE
